NPRI ID,Facility name,Company name,Address,City,Province,Latitude,Longitude,Emissions,Units,Facility details,Facility information,Report year
10203,Copper Cliff Mine (North),Vale Canada Limited,,Copper Cliff,Ontario,46.4746,-81.091,0.69,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0910203&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/10203,2021
10205,Frood-Stobie Mine,Vale Canada Limited,,Sudbury,Ontario,46.5327,-80.9976,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0910205&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/10205,2021
10217,Dartmouth Terminal,Imperial Oil,,Dartmouth,Nova Scotia,44.6408,-63.5384,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0910217&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/10217,2021
10218,Edmonton Terminal,Imperial Oil,,Edmonton,Alberta,53.53004,-113.40201,0,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0910218&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/10218,2021
10224,Nanticoke Terminal,Imperial Oil,,Nanticoke,Ontario,42.8351,-80.048,0,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0910224&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/10224,2021
10229,Sarnia Terminal,Imperial Oil,,Sarnia,Ontario,42.9528,-82.4113,0,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0910229&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/10229,2021
10256,Mid-Halton Wastewater Treatment Plant,The Regional Municipality of Halton,,Oakville,Ontario,43.4206,-79.7295,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0910256&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/10256,2021
10257,Oakville Southwest Wastewater Treatment Plant,The Regional Municipality of Halton,,Oakville,Ontario,43.4133,-79.6936,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0910257&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/10257,2021
10260,Stericycle Ulc,Stericycle Ulc,,Brampton,Ontario,43.7436,-79.6655,0.2,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0910260&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/10260,2021
10276,Kirkland Lake,Aevitas Inc. (Kirkland Lake),,Kirkland Lake,Ontario,48.1325,-80.0587,0,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0910276&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/10276,2021
10296,Horizon Plastics International,Horizon Plastics International,,Cobourg,Ontario,43.9751,-78.1654,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0910296&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/10296,2021
10397,Chapleau Sawmill,Produits Forestiers Greenfirst (QC) Inc. / Greenfirst Forest,,Chapleau,Ontario,47.8447,-83.4273,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0910397&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/10397,2021
10403,Calstock Power Plant,Atlantic Power LP,,Hearst,Ontario,49.7911,-84.1438,45.78,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0910403&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/10403,2021
10418,Standard Brass & Aluminum Foundry Ltd.,Standard Brass & Aluminum Foundry Ltd.,,Guelph,Ontario,43.5537,-80.2224,0.9,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0910418&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/10418,2021
10424,Lakefield,"Savage Arms (Canada), Inc.",,Lakefield,Ontario,44.4199,-78.2676,0.02,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0910424&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/10424,2021
10456,City of Brantford Waste Water Treatment Plant,The Corporation of the City of Brantford,385 Mohawk Street,Brantford,Ontario,43.128,-80.2297,0,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0910456&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/10456,2021
10486,Bfc Borden,Department of National Defence,,Borden,Ontario,44.2973,-79.8969,7.59,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0910486&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/10486,2021
10489,Yarrow Flush Door Plant,Masonite International Corporation,,Yarrow,British Columbia,49.0806,-122.06468,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0910489&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/10489,2021
10498,Siemens Milltronics Process Instruments - Peterborough,"Siemens Canada Limited, Siemens Milltronics Process Intrumen",1954 Technology Drive,Peterborough,Ontario,44.2896,-78.2828,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0910498&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/10498,2021
10584,N/A,Durapaint Industries,,Toronto,Ontario,43.8211,-79.2353,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0910584&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/10584,2021
10588,Connaught Ranges and Primary Training Centre,Department of National Defence,,Nepean,Ontario,45.3603,-75.8989,0,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0910588&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/10588,2021
10596,Steve's Castings Ltd.,Steve's Castings Ltd.,144 Shorting Road,Toronto,Ontario,43.793007,-79.250999,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0910596&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/10596,2021
10597,Macdonald Steel Ltd.,MacDonald Steel Ltd.,,Cambridge,Ontario,43.3785,-80.3023,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0910597&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/10597,2021
10613,Joseph Robertson Foundries Limited,Joseph Robertson Foundries Ltd.,,Toronto,Ontario,43.7053,-79.475,1.19,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0910613&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/10613,2021
10622,Smc (Canada) Ltd.,SMC (Canada) Ltd.,,Cobalt,Ontario,47.3727,-79.6663,0.31,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0910622&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/10622,2021
10625,Nepheline Syenite Operations,Covia Canada Ltd.,,Havelock,Ontario,44.6746,-77.9456,0.44,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0910625&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/10625,2021
10649,Cornwall,Aevitas Inc. (Cornwall),,Cornwall,Ontario,45.0531,-74.6865,0.95,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0910649&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/10649,2021
10700,Metaplast Circuits - Scarborough,Metaplast Circuits Ltd.,180 Hymus Road,Scarborough,Ontario,43.7208,-79.2801,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0910700&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/10700,2021
10891,Tri Cast Bronze Limited,Ingot Metal Co. Ltd.,5868 Ramsey Road,Niagara Falls,Ontario,43.0598,-79.0896,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0910891&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/10891,2021
10938,Canadian Babbitt Bearings Ltd.,Canadian Babbitt Bearings Ltd.,64 Dalkeith Drive,Brantford,Ontario,43.1782,-80.2348,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0910938&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/10938,2021
10984,Victor Mine,De Beers Group,,Kenora,Ontario,52.8192,-83.8809,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0910984&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/10984,2021
10989,Tyco Safety Products - Bridgeland,Tyco Safety Products Canada Ltd.,95 Bridgeland Avenue,North York,Ontario,43.726,-79.4616,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0910989&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/10989,2021
11008,Drs Flight Safety and Communications,Drs Technologies Canada Ltd,,Carleton Place,Ontario,45.29987,-75.91224,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0911008&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/11008,2021
11032,Montcalm Mine,Glencore Canada Corporation,Hwy 101,Timmins,Ontario,48.5972,-81.6037,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0911032&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/11032,2021
11123,Eagle River Mine Site,Wesdome Gold Mines Ltd.,,Wawa,Ontario,47.9863,-85.4614,0.03,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0911123&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/11123,2021
11136,Barrie Ready Mix Plant,The Sarjeant Co. Ltd.,15 Sarjeant Drive,Barrie,Ontario,44.3763,-79.7141,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0911136&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/11136,2021
11154,Mccreedy West Mine,FNX Mining Company Inc.,,Levack,Ontario,46.6382,-81.3983,6.73,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0911154&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/11154,2021
11174,Sarnia Cogen Plant,Imperial Oil,,Sarnia,Ontario,42.9586,-82.4146,0.03,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0911174&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/11174,2021
11181,Chubb Edwards Canada A Utc Corporation,Chubb Edwards A UTC Corporation,625 6th Street,Owen Sound,Ontario,44.5604,-80.9329,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0911181&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/11181,2021
11187,Kapsch Trafficcom Canada Inc.,Kapsch TrafficCom Canada Inc.,,Mississauga,Ontario,43.6396,-79.6444,7.9,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0911187&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/11187,2021
11220,Rahnmet,931080 Ontario Inc.,141 Regina Street,North Bay,Ontario,46.3036,-79.462097,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0911220&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/11220,2021
11238,Lockerby Mine,First Nickel Inc.,Gordon Lake Road South,Chelmsford,Ontario,46.4368,-81.3262,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0911238&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/11238,2021
11257,Precision Technologies,Magna Powertrain Inc.,,Mississauga,Ontario,43.6046,-79.7336,0.03,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0911257&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/11257,2021
11258,Noranco,Noranco Inc. - Pickering,,Pickering,Ontario,43.8245,-79.0557,0.01,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0911258&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/11258,2021
11364,Burwash Range and Training Area (4 Cdsg),Department of National Defence,,Sudbury,Ontario,46.2416,-80.8512,0.24,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0911364&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/11364,2021
11374,Victoria Avenue Facility,Vineland Manufacturing Ltd.,,Vineland Station,Ontario,43.1926,-79.3951,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0911374&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/11374,2021
11392,Alfield Industries,Martinrea Automotive Inc. (Alfield Industries),,Vaughan,Ontario,43.7785,-79.547,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0911392&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/11392,2021
11396,Quantum Lifecycle Partners Lp Barrie,Quantum Lifecycle Partners Lp,,Barrie,Ontario,44.3754,-79.7062,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0911396&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/11396,2021
11434,Cam Tran,Cam Tran Co Ltd.,,Colborne,Ontario,44.0318,-77.8563,0,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0911434&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/11434,2021
11454,Island Gold Mine,Alamos Gold Incorporated,,Dubreuilville,Ontario,48.3505,-84.553,0.52,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0911454&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/11454,2021
11466,Podolsky Mine,FNX Mining Company Inc.,1 Portelance Road,Sudbury,Ontario,46.7735,-80.8821,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0911466&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/11466,2021
11514,Redstone Mine and Mill,Northern Sun Mining Corp.,,South Porcupine,Ontario,48.3612,-81.1166,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0911514&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/11514,2021
11558,Grote Electronics,Grote Industries,,Waterloo,Ontario,43.5087,-80.538,0,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0911558&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/11558,2021
11588,Nickel Rim South Mine,Glencore Canada Corporation,,Skead/City of Greater Sudbury,Ontario,46.658,-80.7972,1.92,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0911588&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/11588,2021
11602,Edinburgh Road,Hammond Manufacturing Co Ltd.,,Guelph,Ontario,43.5519,-80.28,0.06,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0911602&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/11602,2021
11603,Umicore Precious Metals Canada Inc,Umicore Precious Metals Canada Inc.,,Markham,Ontario,43.823,-79.346,0.2,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0911603&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/11603,2021
11606,Sheppard Facility,"Ttm Technologies Toronto, Inc",,Toronto,Ontario,43.8031,-79.1952,0.07,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0911606&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/11606,2021
11608,Levack Mine,FNX Mining Company Inc.,,Levack,Ontario,46.6599,-81.3765,0.03,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0911608&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/11608,2021
11612,Cloverbar Landfill,Global Electric Electronic Processing Inc.,900 - 13111 Meridian Street,Edmonton,Alberta,53.5912,-113.3446,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0911612&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/11612,2021
11623,True North Gold Mine,1911 Gold Corporation,,Bissett,Manitoba,51.0218,-95.6795,33.08,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0911623&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/11623,2021
11660,Sigmapoint Cornwall,SigmaPoint Technologies Inc.,,Cornwall,Ontario,45.0431,-74.6924,1.08,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0911660&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/11660,2021
11667,Best Theratronics,Best Theratronics Ltd.,,Ottawa,Ontario,45.3388,-75.9141,0.04,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0911667&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/11667,2021
11691,Sault Ste Marie,Triple M Metal LP,,Sault Ste Marie,Ontario,46.5259,-84.39613,15.22,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0911691&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/11691,2021
11712,Plasco Trail Road,Plasco Energy Group,0 - 4420 Trail Road,Ottawa,Ontario,45.2347,-75.7737,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0911712&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/11712,2021
11733,Guelph Facility,Eaton Industries (Canada) Company,49 Cutten Place,Guelph,Ontario,43.4982,-80.2151,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0911733&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/11733,2021
11740,Mcwatters,Northern Sun Mining Corp.,Stringers Road,South Porcupine,Ontario,48.3112,-81.0428,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0911740&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/11740,2021
11743,Mcewen Ontario Black Fox Mill,Mcewen Ontario,,Matheson,Ontario,48.5515,-80.7509,0.08,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0911743&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/11743,2021
11753,Mississauga Bu,Creation Technologies Ltd.,,Mississauga,Ontario,43.613,-79.7357,0.03,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0911753&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/11753,2021
11783,Raytheon Canada Limited,Raytheon Canada Ltd.,400 Phillip Street,Waterloo,Ontario,43.4791,-80.5402,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0911783&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/11783,2021
11794,Lake Shore Gold Timmins West Mine,Lake Shore Gold,,Timmins,Ontario,48.384,-81.5575,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0911794&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/11794,2021
11796,Bell Creek Complex,Lake Shore Gold,,Porcupine,Ontario,48.4741,-81.0419,123.36,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0911796&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/11796,2021
11820,Curtiss Wright Controls Embedded Computing,DY4 Systems Inc.,,Ottawa,Ontario,45.29955,-75.90853,0.02,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0911820&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/11820,2021
11829,Hamsar Diversco Inc.,Hamsar Diversco Inc.,,Burlington,Ontario,43.3915,-79.7644,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0911829&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/11829,2021
11838,55 Plant Farm Blvd,MYE Canada Operations Inc.,55 Plant Farm Boulevard,Brantford,Ontario,43.1558,-80.2171,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0911838&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/11838,2021
11839,75 Plant Farm Blvd,MYE Canada Operations Inc.,75 Plant Farm Boulevard,Brantford,Ontario,43.1571,-80.2182,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0911839&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/11839,2021
11846,St. Thomas,Reaction Distributing Inc.,,St. Thomas,Ontario,42.7837,-81.17811,0.04,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0911846&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/11846,2021
11852,Battle North Gold Corporation - Bateman Gold Project,Evolution Mining Gold Operations Ltd,103 East Bay Access Road,Cochenour,Ontario,51.1248,-93.7411,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0911852&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/11852,2021
11867,Detour Lake Project,Kirkland Lake Gold Inc,End of Highway 652,Cochrane,Ontario,50.0171,-79.70393,0.06,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0911867&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/11867,2021
11876,500 Commissioners,THESL,,Toronto,Ontario,43.6538,-79.3344,1.84,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0911876&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/11876,2021
11877,Ellen Pit,Vale Canada Limited,,Denison Township,Ontario,46.43125,-81.34961,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0911877&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/11877,2021
11878,Totten Mine,Vale Canada Limited,,Worthington,Ontario,46.3813,-81.4541,0.32,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0911878&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/11878,2021
11903,"Gerdau Ameristeel Corporation, Whitby Metallics Raw Material",Gerdau Ameristeel Corporation,1801 Hopkins Street South,Whitby,Ontario,43.8522,-78.9118,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0911903&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/11903,2021
17153,Edson Forest Products,Edson Forest Products,,Edson,Alberta,53.5615,-116.5779,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0917153&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/17153,2021
17200,Moore's Industrial Service Ltd.,Moore's Industrial Service Ltd.,,Calgary,Alberta,51.082,-114.006,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0917200&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/17200,2021
18241,Diavik Diamond Mines (2012) Inc.,Rio Tinto Plc,,Yellowknife,Northwest Territories,64.4951,-110.2832,41.1,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0918241&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/18241,2021
18714,Snap Lake Mine,De Beers Group,,Snap Lake,Northwest Territories,63.605,-110.8676,19.2,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0918714&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/18714,2021
19397,Cigar Lake Operation,Cameco Corporation,,Saskatoon,Saskatchewan,58.0676,-104.542,0,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0919397&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/19397,2021
19671,Regina,Newalta Corporation,2770 Pinkie Road,Regina,Saskatchewan,50.4424,-104.707,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0919671&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/19671,2021
19958,Canfor Green Energy Combined Heat and Power Plant,Canadian Forest Products Ltd.,,Grande Prairie,Alberta,55.1602,-118.8184,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0919958&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/19958,2021
20078,Dillon / Brule Mine,Conuma Coal Resources Limited,,Chetwynd,British Columbia,55.3658,-121.7628,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0920078&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/20078,2021
20107,Als Val d'Or,ALS Canada Ltd.,,Val-D'Or,Quebec,48.1075,-77.7887,26.4,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0920107&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/20107,2021
20116,Wolverine Mine,Conuma Coal Resources Ltd.,,Tumbler Ridge,British Columbia,55.1033,-121.3539,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0920116&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/20116,2021
20175,Willow Creek Mine,Conuma Coal Resources Limited,,Chetwynd,British Columbia,55.6044,-122.2007,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0920175&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/20175,2021
20182,Wartsila Richmond,Wartsila Canada Inc.,1771 Savage Road,Richmond,British Columbia,49.2014,-123.0592,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0920182&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/20182,2021
20225,Cantung Mine,North American Tungsten Corporation Ltd,Nahanni Range Road,Tungsten,Northwest Territories,61.9717,-128.2683,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0920225&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/20225,2021
21076,Portable Plant 020008,Border Paving Ltd.,,Sunchild,Alberta,52.365299,-112.808998,1,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0921076&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/21076,2021
21090,Bridon Cordage Limited,Bridon Cordage Ltd.,601 45th Street,Saskatoon,Saskatchewan,52.1625,-106.6605,-,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0921090&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/21090,2021
21477,Portage la Prairie,Simplot Canada (II) Ltd.,,Portage la Prairie,Manitoba,49.9721,-98.3943,0.31,kilograms (kg),"http://indicators-map.canada.ca/App/Detail?id=0921477&GoCTemplateCulture=en-CA
",https://pollution-waste.canada.ca/national-release-inventory/2021/21477,2021
